Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
269,2649,2649.000,5494,20306,36999,45313,65906,80772,115107,136952,196335
270,2659,2659.000,5458,20167,41411,45243,66248,81633,114776,140500,257979
271,2599,2599.000,5501,20421,29511,45796,66758,81780,120025,138017,185731
272,2601,2601.000,5548,20369,27491,46316,67276,80780,121597,159502,241600
273,2587,2587.000,5481,20696,33685,46322,67736,83697,120164,137664,188522
274,2659,2659.000,5496,20689,31171,45281,66542,81495,112337,137010,195417
275,2587,2587.000,5568,20914,44669,46213,67858,81196,113087,139047,255437
276,2580,2580.000,5606,20857,45027,46705,67421,80933,119795,144626,223422
277,2607,2607.000,5457,20604,45389,45943,67975,81178,109271,134316,189859
278,2582,2582.000,5493,21084,43742,46334,67276,82328,113779,137741,244812
279,2620,2620.000,5479,20791,36844,45879,66112,81764,117178,139493,203004
280,2590,2590.000,5447,20901,44575,46289,66975,81028,115370,137963,201923
281,2620,2620.000,5406,20546,38038,45587,66972,81328,115477,135715,184613
282,2658,2658.000,5492,20474,44374,45178,66035,79915,108457,137441,231436
283,2646,2646.000,5455,19956,25014,45523,66211,83317,119304,138567,223946
284,2598,2598.000,5525,20451,44383,45998,67565,80825,113061,137672,182618
285,2639,2639.000,5457,20651,43404,45470,66481,80747,114956,137099,227908
286,2639,2639.000,5485,20766,25623,45777,66947,82039,119596,141330,199530
287,2616,2616.000,5498,20614,24993,45692,67021,83464,119416,143408,208238
288,2643,2643.000,5494,20212,43543,45453,66573,80378,108500,137875,205033
289,2622,2622.000,5479,20453,42469,45715,67262,81750,114714,139571,196820
290,2597,2597.000,5446,20569,44769,46184,66439,81089,117502,142391,200539
291,2639,2639.000,5410,20800,35198,45326,67410,80664,107277,134529,182217
292,2617,2617.000,5404,20466,43064,45748,66823,82591,115317,137465,186597
293,2646,2646.000,5379,20739,30846,45418,67320,80608,114866,135349,175836
294,2624,2624.000,5469,20139,43423,45836,67142,81204,112320,140604,220227
295,2642,2642.000,5421,20390,42174,45420,66810,81123,109173,134105,196916
296,2676,2676.000,5328,20382,28032,44742,66146,79625,101690,137562,193583
297,2672,2672.000,5388,20556,36004,45242,67294,80505,109348,138541,215152
298,2617,2617.000,5435,20784,41488,45565,66409,81701,117393,138024,198146
299,2718,2718.000,5549,20289,24263,43934,65869,80097,106137,135043,184508
300,2668,2668.000,5405,20190,26751,45120,67291,80328,113387,139058,203044
301,2698,2698.000,5465,20437,32794,44649,66536,79989,97369,134625,224995
302,2646,2646.000,5464,19912,41921,45221,66319,81271,111327,136477,201047
303,2430,2430.000,5456,20375,43932,53963,68568,91937,176408,267916,363540
304,2386,2386.000,5555,20441,35179,45551,66533,80524,114067,138633,189946
