Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
235,2240,2240.000,904,32877,47912,53720,66396,111163,131640,151034,204898
236,1955,1955.000,1199,32328,43582,59859,58541,159001,193203,263956,325737
237,2024,2024.000,1058,32540,45086,58856,67533,134475,144667,190688,279679
238,2475,2475.000,1075,33608,43709,48920,55577,79397,125640,178948,215869
239,2159,2159.000,1105,32672,44463,55645,67507,115477,139210,174582,260488
240,2614,2614.000,1191,34039,42478,46102,53926,72951,102557,130170,174983
241,2469,2469.000,1085,33336,42636,48716,55190,84214,121724,152330,242932
242,2087,2087.000,998,34468,44328,57662,64382,129807,154218,199709,234565
243,2572,2572.000,1154,30811,40500,46344,55975,78382,106323,133718,173227
244,2372,2372.000,1033,33144,45761,50429,59255,90738,117062,155570,205489
245,2624,2624.000,1066,31983,41245,47727,53885,94644,122440,152174,182816
246,2250,2250.000,1083,34272,44106,50709,59320,99756,117879,178022,205307
247,2445,2445.000,1057,31378,40814,48645,54805,98694,125118,154275,166334
248,2537,2537.000,1061,30611,39660,47654,51987,84122,159633,172715,217958
249,2390,2390.000,1068,32250,42724,50286,57252,95182,124813,146989,168419
250,2696,2696.000,1080,30570,42423,46425,55742,85503,103870,136888,157011
251,2197,2197.000,1022,30404,41635,52304,56685,109921,144183,191428,243441
252,2318,2318.000,1112,33456,42002,52300,56154,119312,149136,169928,212470
253,2376,2376.000,1047,33503,41669,50400,52343,114943,139629,191941,237005
254,2382,2382.000,1118,32394,40977,49498,56357,95298,139374,153107,187033
255,2452,2452.000,1015,32613,42787,49659,56405,99060,117653,137683,217548
256,2160,2160.000,1075,30210,40657,55364,57665,134106,190285,219267,266382
257,2470,2470.000,911,31697,39327,50713,50258,119907,148567,166565,195091
258,2557,2557.000,1063,31335,40952,46679,52900,77787,116983,136495,177090
259,2112,2112.000,1015,34041,44292,55416,59543,125399,155982,189147,250603
260,2271,2271.000,965,32483,44087,51677,53013,127862,150196,195975,196281
